entity,date,spend_million,cumulative_spend_million
danuse_nerudova,2022-11-08,0.00024,4.5001443
pavel_fischer,2022-11-08,0.001668,0.17044376
petr_pavel,2022-11-08,0.047432,19.85815832
petr_pavel,2022-11-08,0.00051,19.85866832
petr_pavel,2022-11-08,0.000719,19.85938732
petr_pavel,2022-11-08,0.0242,19.88358732
petr_pavel,2022-11-08,0.1,19.98358732
petr_pavel,2022-11-08,0.00080041,19.98438773
petr_pavel,2022-11-08,0.00074175,19.98512948
petr_pavel,2022-11-08,0.0242,20.00932948
marek_hilser,2022-11-08,0.04,0.6863435
marek_hilser,2022-11-08,0.07,0.7563435
karel_janecek,2022-11-08,0.05082,25.139548
karel_janecek,2022-11-08,0.042,25.181548
danuse_nerudova,2022-11-09,0.0007,4.5008443
danuse_nerudova,2022-11-09,0.0024,4.5032443
danuse_nerudova,2022-11-09,0.0606,4.5638443
danuse_nerudova,2022-11-09,0.00132,4.5651643
danuse_nerudova,2022-11-09,0.05,4.6151643
danuse_nerudova,2022-11-09,0.00344,4.6186043
danuse_nerudova,2022-11-09,0.00048,4.6190843
danuse_nerudova,2022-11-09,0.0058685,4.6249528
danuse_nerudova,2022-11-09,0.045839,4.6707918
danuse_nerudova,2022-11-09,0.00024,4.6710318
danuse_nerudova,2022-11-09,0.00036,4.6713918
danuse_nerudova,2022-11-09,0.00084,4.6722318
tomas_zima,2022-11-09,0.05,1.50349568
pavel_fischer,2022-11-09,0.025128,0.19557176
libor_michalek,2022-11-09,0.013431,0.48663538
petr_pavel,2022-11-09,0.002829,20.01215848
petr_pavel,2022-11-09,0.6,20.61215848
petr_pavel,2022-11-09,0.002,20.61415848
petr_pavel,2022-11-09,0.04491278,20.65907126
marek_hilser,2022-11-09,0.001,0.7573435
andrej_babis,2022-11-09,0.000006,0.000006
danuse_nerudova,2022-11-10,0.0616,4.7338318
danuse_nerudova,2022-11-10,0.121,4.8548318
danuse_nerudova,2022-11-10,0.0043,4.8591318
danuse_nerudova,2022-11-10,0.0216,4.8807318
danuse_nerudova,2022-11-10,0.00396,4.8846918
danuse_nerudova,2022-11-10,0.0121,4.8967918
danuse_nerudova,2022-11-10,0.36784,5.2646318
danuse_nerudova,2022-11-10,0.089,5.3536318
danuse_nerudova,2022-11-10,0.021538,5.3751698
danuse_nerudova,2022-11-10,0.0708,5.4459698
danuse_nerudova,2022-11-10,0.00048,5.4464498
danuse_nerudova,2022-11-10,0.01,5.4564498
tomas_zima,2022-11-10,0.00605,1.50954568
pavel_fischer,2022-11-10,0.00025,0.19582176
